,S,gameID,Q,time,awayTeam,awayScore,homeScore,homeTeam,teamPoss,recTeam,down,distance,side,dist2goal,puntDist,puntEndLoc,surrenderIndex,percentiles,NFLpercentiles,play,result
155751,20,5021,4,10:20,SJS,6,29,COL,COL,SJS,4.0,10.0,COL,69.0,56.0,13.0,0.2,12.245991910725598,4.254768446621272,"Punt by Jackson (R), J. of 56 yards. No return.",No return
188530,22,5422,4,12:11,BAL,10,6,PHI,BAL,PHI,4.0,10.0,BAL,80.0,62.0,18.0,0.2,12.245991910725598,4.254768446621272,"Punt by Brand, F. of 62 yards.",Returned
105729,17,4358,2,5:07,OCO,17,10,AZ,OCO,AZ,4.0,20.0,OCO,61.0,37.0,24.0,0.2,12.245991910725598,4.254768446621272,"Punt by Dasistwirklichseinnachname, A. of 37 yards. No return.",No return
307375,7,1746,2,13:25,SJS,10,3,NO,SJS,NO,4.0,22.0,SJS,78.0,51.0,27.0,0.2,12.245991910725598,4.254768446621272,"Punt by Blewitt, I. of 51 yards.",Returned
105710,17,4358,2,11:19,OCO,17,7,AZ,OCO,AZ,4.0,22.0,OCO,76.0,34.0,42.0,0.2,12.245991910725598,4.254768446621272,"Punt by Dasistwirklichseinnachname, A. of 34 yards.",Returned
320250,8,1896,2,10:29,SJS,7,0,COL,SJS,COL,4.0,11.0,SJS,69.0,37.0,32.0,0.2,12.245991910725598,4.254768446621272,"Punt by Blewitt, I. of 37 yards.",Returned
279537,5,1383,4,4:22,LV,38,21,OCO,LV,OCO,4.0,19.0,LV,69.0,43.0,26.0,0.2,12.245991910725598,4.254768446621272,"Punt by Kicksit, B. of 43 yards.",Returned
320220,8,1896,1,6:05,SJS,7,0,COL,SJS,COL,4.0,16.0,SJS,67.0,38.0,29.0,0.2,12.245991910725598,4.254768446621272,"Punt by Blewitt, I. of 38 yards. No return.",No return
164106,21,5171,4,7:05,AZ,17,48,OCO,OCO,AZ,4.0,20.0,OCO,66.0,32.0,34.0,0.2,12.245991910725598,4.254768446621272,"Punt by Dasistwirklichseinnachname, A. of 32 yards. No return.",No return
320133,8,1895,3,2:56,YKW,20,21,PHI,PHI,YKW,4.0,13.0,PHI,75.0,32.0,43.0,0.2,12.245991910725598,4.254768446621272,"Punt by Harris, S. of 32 yards. No return.",No return
165608,21,5179,1,0:34,BAL,0,7,YKW,YKW,BAL,4.0,13.0,YKW,61.0,41.0,20.0,0.2,12.245991910725598,4.254768446621272,"Punt by Smalls (R), D. of 41 yards.",Returned
156984,20,5027,2,11:49,NO,3,0,YKW,NO,YKW,4.0,10.0,NO,67.0,43.0,24.0,0.2,12.245991910725598,4.254768446621272,"Punt by Prohaska (R), H. of 43 yards.",Returned
165621,21,5179,2,12:58,BAL,0,7,YKW,YKW,BAL,4.0,20.0,YKW,90.0,52.0,38.0,0.2,12.245991910725598,4.254768446621272,"Punt by Smalls (R), D. of 52 yards.",Returned
320373,8,1896,4,4:03,SJS,7,9,COL,COL,SJS,4.0,12.0,COL,70.0,34.0,36.0,0.2,12.245991910725598,4.254768446621272,"Punt by McCormick, M. of 34 yards.",Returned
165488,21,5178,3,4:07,BAL,14,20,AUS,AUS,BAL,4.0,10.0,AUS,73.0,39.0,34.0,0.2,12.245991910725598,4.254768446621272,"Punt by Crisco, A. of 39 yards. No return.",No return
105576,17,4357,3,0:04,BAL,27,24,YKW,BAL,YKW,4.0,10.0,BAL,67.0,47.0,20.0,0.2,12.245991910725598,4.254768446621272,"Punt by Brand, F. of 67 yards. Touchback.",Touchback
165830,21,5180,2,13:49,AZ,7,0,PHI,AZ,PHI,4.0,10.0,AZ,61.0,48.0,13.0,0.2,12.245991910725598,4.254768446621272,"Punt by Jay-Jaymison (R), J. of 48 yards.",Returned
320450,8,1897,1,0:38,NO,7,0,AZ,NO,AZ,4.0,10.0,NO,60.0,42.0,18.0,0.2,12.245991910725598,4.254768446621272,"Punt by Leg, P. of 42 yards. No return.",No return
165813,21,5180,1,4:00,AZ,7,0,PHI,AZ,PHI,4.0,27.0,AZ,97.0,57.0,40.0,0.2,12.245991910725598,4.254768446621272,"Punt by Jay-Jaymison (R), J. of 57 yards.",Returned
84714,16,3912,1,6:11,AZ,7,0,NO,AZ,NO,4.0,17.0,AZ,87.0,55.0,32.0,0.2,12.245991910725598,4.254768446621272,"Punt by Lawes, S. of 55 yards.",Returned
84703,16,3912,1,8:20,AZ,7,0,NO,AZ,NO,4.0,18.0,AZ,85.0,49.0,36.0,0.2,12.245991910725598,4.254768446621272,"Punt by Lawes, S. of 49 yards.",Returned
271667,4,756,1,0:33,BAL,6,0,PHI,BAL,PHI,4.0,13.0,BAL,81.0,60.0,21.0,0.2,12.245991910725598,4.254768446621272,"Punt by Turkleton, T. of 60 yards.",Returned
277170,4,997,1,10:10,YKW,7,0,OCO,YKW,OCO,4.0,17.0,YKW,66.0,52.0,14.0,0.2,12.245991910725598,4.254768446621272,"Punt by Lombardi, J. of 52 yards.",Returned
322112,8,1905,2,13:25,COL,3,14,NO,NO,COL,4.0,10.0,NO,95.0,64.0,31.0,0.2,12.245991910725598,4.254768446621272,"Punt by Leg, P. of 64 yards. No return.",No return
279347,5,1383,1,11:27,LV,7,0,OCO,LV,OCO,4.0,10.0,LV,90.0,51.0,39.0,0.2,12.245991910725598,4.254768446621272,"Punt by Kicksit, B. of 51 yards. No return.",No return
279383,5,1383,1,0:09,LV,7,2,OCO,LV,OCO,4.0,20.0,LV,71.0,47.0,24.0,0.2,12.245991910725598,4.254768446621272,"Punt by Kicksit, B. of 47 yards. No return.",No return
307386,7,1746,2,10:56,SJS,10,3,NO,SJS,NO,4.0,17.0,SJS,87.0,45.0,42.0,0.2,12.245991910725598,4.254768446621272,"Punt by Blewitt, I. of 45 yards.",Returned
307421,7,1746,2,3:20,SJS,10,6,NO,SJS,NO,4.0,13.0,SJS,78.0,57.0,21.0,0.2,12.245991910725598,4.254768446621272,"Punt by Blewitt, I. of 57 yards.",Returned
105692,17,4358,1,0:32,OCO,17,0,AZ,OCO,AZ,4.0,14.0,OCO,84.0,67.0,17.0,0.2,12.245991910725598,4.254768446621272,"Punt by Dasistwirklichseinnachname, A. of 67 yards. No return.",No return
277024,4,996,2,4:22,ARI,17,3,OCO,ARI,OCO,4.0,17.0,ARI,90.0,59.0,31.0,0.2,12.245991910725598,4.254768446621272,"Punt by Ronaldo, C. of 59 yards.",Returned
277101,4,996,4,14:46,ARI,27,9,OCO,ARI,OCO,4.0,10.0,ARI,80.0,68.0,12.0,0.2,12.245991910725598,4.254768446621272,"Punt by Ronaldo, C. of 68 yards.",Returned
276169,4,777,3,14:22,OCO,3,12,SJS,SJS,OCO,4.0,13.0,SJS,92.0,38.0,54.0,0.2,12.245991910725598,4.254768446621272,"Punt by Blewitt, I. of 38 yards.",Returned
105623,17,4357,4,0:25,BAL,27,24,YKW,BAL,YKW,4.0,14.0,BAL,84.0,45.0,39.0,0.2,12.245991910725598,4.254768446621272,"Punt by Brand, F. of 45 yards.",Returned
164602,21,5174,2,13:33,YKW,7,14,COL,COL,YKW,4.0,12.0,COL,61.0,37.0,24.0,0.2,12.245991910725598,4.254768446621272,"Punt by Banana (R), S. of 37 yards. No return.",No return
83188,16,3904,4,15:00,CHI,9,13,BAL,BAL,CHI,4.0,15.0,BAL,78.0,50.0,28.0,0.2,12.245991910725598,4.254768446621272,"Punt by Brand (R), F. of 50 yards.",Returned
83484,16,3906,1,1:04,PHI,7,0,COL,PHI,COL,4.0,15.0,PHI,85.0,53.0,32.0,0.2,12.245991910725598,4.254768446621272,"Punt by Frost, K. of 53 yards.",Returned
322447,8,1906,4,11:24,OCO,31,21,YKW,OCO,YKW,4.0,23.0,OCO,93.0,53.0,40.0,0.2,12.245991910725598,4.254768446621272,"Punt by Madlad, B. of 53 yards. No return.",No return
84723,16,3912,1,4:29,AZ,7,0,NO,AZ,NO,4.0,12.0,AZ,82.0,44.0,38.0,0.2,12.245991910725598,4.254768446621272,"Punt by Lawes, S. of 44 yards. No return.",No return
276020,4,776,4,7:24,COL,0,31,YKW,YKW,COL,4.0,10.0,YKW,80.0,48.0,32.0,0.2,12.245991910725598,4.254768446621272,"Punt by Lombardi, J. of 48 yards. No return.",No return
156504,20,5025,1,1:45,OCO,6,0,CHI,OCO,CHI,4.0,16.0,OCO,74.0,73.0,1.0,0.2,12.245991910725598,4.254768446621272,"Punt by Dasistwirklichseinnachname, A. of 73 yards. No return.",No return
279063,5,1381,4,5:25,YKW,19,24,PHI,PHI,YKW,4.0,17.0,PHI,87.0,43.0,44.0,0.2,12.245991910725598,4.254768446621272,"Punt by Harris, S. of 43 yards.",Returned
84444,16,3910,4,9:15,YKW,44,14,COL,YKW,COL,4.0,10.0,YKW,83.0,58.0,25.0,0.2,12.245991910725598,4.254768446621272,"Punt by Harris Jr, S. of 58 yards.",Returned
306783,7,1743,3,0:17,OCO,34,31,AZ,OCO,AZ,4.0,21.0,OCO,91.0,55.0,36.0,0.2,12.245991910725598,4.254768446621272,"Punt by Madlad, B. of 55 yards. No return.",No return
306773,7,1743,3,2:09,OCO,34,31,AZ,OCO,AZ,4.0,39.0,OCO,94.0,42.0,52.0,0.2,12.245991910725598,4.254768446621272,"Punt by Madlad, B. of 42 yards. No return.",No return
157337,20,5028,4,7:33,BAL,10,23,AUS,AUS,BAL,4.0,10.0,AUS,64.0,44.0,20.0,0.2,12.245991910725598,4.254768446621272,"Punt by Crisco, A. of 63 yards. Touchback.",Touchback
104976,17,4354,4,8:20,CHI,6,33,BAL,BAL,CHI,4.0,10.0,BAL,80.0,61.0,19.0,0.2,12.245991910725598,4.254768446621272,"Punt by Brand, F. of 61 yards. No return.",No return
286288,5,1415,4,15:00,AZ,17,16,LV,AZ,LV,4.0,14.0,AZ,74.0,39.0,35.0,0.2,12.245991910725598,4.254768446621272,"Punt by Jackson, D. of 39 yards.",Returned
66651,15,3373,3,6:31,BAL,20,7,SJS,BAL,SJS,4.0,15.0,BAL,70.0,33.0,37.0,0.2,12.245991910725598,4.254768446621272,"Punt by Frost, A. of 33 yards. No return.",No return
157248,20,5028,2,1:11,BAL,3,10,AUS,AUS,BAL,4.0,12.0,AUS,61.0,41.0,20.0,0.2,12.245991910725598,4.254768446621272,"Punt by Crisco, A. of 61 yards. Touchback.",Touchback
66665,15,3373,3,1:17,BAL,20,7,SJS,BAL,SJS,4.0,21.0,BAL,80.0,38.0,42.0,0.2,12.245991910725598,4.254768446621272,"Punt by Frost, A. of 38 yards. No return.",No return
271259,4,754,2,8:02,OCO,14,7,BAL,OCO,BAL,4.0,19.0,OCO,63.0,41.0,22.0,0.2,12.245991910725598,4.254768446621272,"Punt by Madlad, B. of 41 yards. No return.",No return
156682,20,5025,4,0:39,OCO,20,23,CHI,CHI,OCO,4.0,11.0,CHI,74.0,41.0,33.0,0.2,12.245991910725598,4.254768446621272,"Punt by Fulture, K. of 41 yards.",Returned
188238,22,5421,2,8:43,AUS,7,0,OCO,AUS,OCO,4.0,17.0,AUS,67.0,30.0,37.0,0.2,12.245991910725598,4.254768446621272,"Punt by Crisco, A. of 30 yards. No return.",No return
321255,8,1901,1,1:51,AZ,0,7,SJS,SJS,AZ,4.0,16.0,SJS,70.0,36.0,34.0,0.2,12.245991910725598,4.254768446621272,"Punt by Blewitt, I. of 36 yards.",Returned
321101,8,1900,2,3:15,COL,3,7,OCO,OCO,COL,4.0,16.0,OCO,83.0,32.0,51.0,0.2,12.245991910725598,4.254768446621272,"Punt by Madlad, B. of 32 yards. No return.",No return
155561,20,5020,4,9:01,YKW,10,20,PHI,PHI,YKW,4.0,20.0,PHI,68.0,48.0,20.0,0.2,12.245991910725598,4.254768446621272,"Punt by Powers (R), V. of 48 yards. No return.",No return
271011,4,753,1,3:10,ARI,0,7,COL,COL,ARI,4.0,15.0,COL,82.0,41.0,41.0,0.2,12.245991910725598,4.254768446621272,"Punt by Kicksit, B. of 41 yards.",Returned
188464,22,5422,2,2:54,BAL,3,6,PHI,PHI,BAL,4.0,10.0,PHI,80.0,62.0,18.0,0.2,12.245991910725598,4.254768446621272,"Punt by Louis (R), L. of 62 yards.",Returned
320579,8,1897,4,6:21,NO,21,16,AZ,NO,AZ,4.0,15.0,NO,65.0,54.0,11.0,0.2,12.245991910725598,4.254768446621272,"Punt by Leg, P. of 54 yards.",Returned
186402,22,5412,2,2:31,COL,0,14,YKW,YKW,COL,4.0,14.0,YKW,64.0,37.0,27.0,0.2,12.245991910725598,4.254768446621272,"Punt by Smalls, D. of 37 yards.",Returned
186385,22,5412,2,7:45,COL,0,14,YKW,YKW,COL,4.0,18.0,YKW,65.0,45.0,20.0,0.2,12.245991910725598,4.254768446621272,"Punt by Smalls, D. of 65 yards. Touchback.",Touchback
272491,4,760,1,4:37,SJS,3,14,ARI,ARI,SJS,4.0,13.0,ARI,86.0,65.0,21.0,0.2,12.245991910725598,4.254768446621272,"Punt by Ronaldo, C. of 65 yards. No return.",No return
66276,15,3371,3,1:54,SJS,10,3,YKW,SJS,YKW,4.0,15.0,SJS,93.0,62.0,31.0,0.2,12.245991910725598,4.254768446621272,"Punt by Donaldson, N. of 62 yards. No return.",No return
165312,21,5177,4,8:14,NO,22,17,OCO,NO,OCO,4.0,12.0,NO,64.0,35.0,29.0,0.2,12.245991910725598,4.254768446621272,"Punt by Prohaska, H. of 35 yards.",Returned
84357,16,3910,2,6:39,YKW,23,0,COL,YKW,COL,4.0,20.0,YKW,62.0,42.0,20.0,0.2,12.245991910725598,4.254768446621272,"Punt by Harris Jr, S. of 62 yards. Touchback.",Touchback
67267,15,3376,3,14:24,AZ,10,7,NO,AZ,NO,4.0,10.0,AZ,66.0,30.0,36.0,0.2,12.245991910725598,4.254768446621272,"Punt by Jackson, D. of 30 yards. No return.",No return
320353,8,1896,4,12:06,SJS,7,9,COL,COL,SJS,4.0,13.0,COL,72.0,52.0,20.0,0.2,12.245991910725598,4.254768446621272,"Punt by McCormick, M. of 72 yards. Touchback.",Touchback
104442,17,4352,3,14:38,AUS,16,21,YKW,YKW,AUS,4.0,10.0,YKW,93.0,45.0,48.0,0.2,12.245991910725598,4.254768446621272,"Punt by Bobby (R), K. of 45 yards.",Returned
319859,8,1894,2,7:19,SJS,3,14,OCO,OCO,SJS,4.0,21.0,OCO,73.0,52.0,21.0,0.2,12.245991910725598,4.254768446621272,"Punt by Madlad, B. of 52 yards. No return.",No return
186988,22,5415,1,2:04,YKW,7,0,SAR,YKW,SAR,4.0,12.0,YKW,82.0,32.0,50.0,0.2,12.245991910725598,4.254768446621272,"Punt by Smalls, D. of 32 yards. No return.",No return
272091,4,758,2,14:38,YKW,21,0,COL,YKW,COL,4.0,16.0,YKW,94.0,51.0,43.0,0.2,12.245991910725598,4.254768446621272,"Punt by Lombardi, J. of 51 yards.",Returned
157443,20,5029,2,2:18,PHI,10,7,SJS,PHI,SJS,4.0,16.0,PHI,87.0,32.0,55.0,0.2,12.245991910725598,4.254768446621272,"Punt by Powers (R), V. of 32 yards.",Returned
271874,4,757,1,1:07,ARI,0,3,LV,LV,ARI,4.0,15.0,LV,85.0,52.0,33.0,0.2,12.245991910725598,4.254768446621272,"Punt by Gooney, W. of 52 yards. No return.",No return
187434,22,5417,2,8:52,SJS,14,6,AZ,SJS,AZ,4.0,17.0,SJS,67.0,36.0,31.0,0.2,12.245991910725598,4.254768446621272,"Punt by McDairmid (R), M. of 36 yards.",Returned
271786,4,756,4,11:06,BAL,12,17,PHI,PHI,BAL,4.0,22.0,PHI,89.0,43.0,46.0,0.2,12.245991910725598,4.254768446621272,"Punt by Harris, S. of 43 yards.",Returned
271945,4,757,3,12:21,ARI,7,13,LV,LV,ARI,4.0,12.0,LV,82.0,49.0,33.0,0.2,12.245991910725598,4.254768446621272,"Punt by Gooney, W. of 49 yards.",Returned
104925,17,4354,3,6:25,CHI,6,26,BAL,BAL,CHI,4.0,10.0,BAL,80.0,61.0,19.0,0.2,12.245991910725598,4.254768446621272,"Punt by Brand, F. of 61 yards. No return.",No return
277888,5,1376,2,5:20,PHI,14,10,LV,PHI,LV,4.0,24.0,PHI,94.0,36.0,58.0,0.2,12.245991910725598,4.254768446621272,"Punt by Harris, S. of 36 yards.",Returned
281116,5,1391,1,3:43,AZ,0,3,PHI,PHI,AZ,4.0,13.0,PHI,83.0,40.0,43.0,0.2,12.245991910725598,4.254768446621272,"Punt by Harris, S. of 40 yards.",Returned
191717,22,5437,4,14:05,PHI,3,24,YKW,YKW,PHI,4.0,14.0,YKW,82.0,34.0,48.0,0.2,12.245991910725598,4.254768446621272,"Punt by Smalls, D. of 34 yards.",Returned
65557,15,3368,2,6:54,PHI,7,10,OCO,OCO,PHI,4.0,16.0,OCO,84.0,57.0,27.0,0.2,12.245991910725598,4.254768446621272,"Punt by Dasistwirklichseinnachname, A. of 57 yards.",Returned
179573,22,5379,2,13:02,PHI,0,7,SAR,SAR,PHI,4.0,12.0,SAR,82.0,45.0,37.0,0.2,12.245991910725598,4.254768446621272,"Punt by Espinosa, D. of 45 yards. No return.",No return
257180,3,300,3,4:06,ARI,20,7,COL,ARI,COL,4.0,20.0,ARI,60.0,40.0,20.0,0.2,12.245991910725598,4.254768446621272,"Punt by Ronaldo, C. of 60 yards. Touchback.",Touchback
309492,7,1755,4,9:14,AZ,10,27,BAL,BAL,AZ,4.0,20.0,BAL,90.0,51.0,39.0,0.2,12.245991910725598,4.254768446621272,"Punt by Turkleton, T. of 51 yards. No return.",No return
95410,17,4309,2,4:01,BAL,10,17,YKW,YKW,BAL,4.0,10.0,YKW,72.0,32.0,40.0,0.2,12.245991910725598,4.254768446621272,"Punt by Bobby (R), K. of 32 yards.",Returned
74294,15,3409,3,3:15,YKW,17,16,PHI,YKW,PHI,4.0,27.0,YKW,76.0,56.0,20.0,0.2,12.245991910725598,4.254768446621272,"Punt by Harris Jr, S. of 56 yards. No return.",No return
252850,3,280,4,8:49,ARI,15,17,PHI,PHI,ARI,4.0,16.0,PHI,84.0,62.0,22.0,0.2,12.245991910725598,4.254768446621272,"Punt by Harris, S. of 62 yards.",Returned
339467,9,2363,4,14:04,BAL,37,7,SJS,BAL,SJS,4.0,18.0,BAL,82.0,48.0,34.0,0.2,12.245991910725598,4.254768446621272,"Punt by Turkleton, T. of 48 yards.",Returned
74098,15,3408,3,4:09,SJS,10,24,NO,NO,SJS,4.0,19.0,NO,79.0,55.0,24.0,0.2,12.245991910725598,4.254768446621272,"Punt by Crisco, A. of 55 yards.",Returned
74121,15,3408,4,12:02,SJS,10,24,NO,NO,SJS,4.0,19.0,NO,78.0,57.0,21.0,0.2,12.245991910725598,4.254768446621272,"Punt by Crisco, A. of 57 yards. No return.",No return
158357,20,5033,3,2:34,COL,10,14,NO,NO,COL,4.0,15.0,NO,75.0,54.0,21.0,0.2,12.245991910725598,4.254768446621272,"Punt by Prohaska (R), H. of 54 yards. No return.",No return
158519,20,5034,2,2:50,YKW,24,7,SJS,YKW,SJS,4.0,21.0,YKW,93.0,42.0,51.0,0.2,12.245991910725598,4.254768446621272,"Punt by Donaldson, N. of 42 yards.",Returned
95491,17,4309,4,13:10,BAL,20,41,YKW,YKW,BAL,4.0,10.0,YKW,76.0,56.0,20.0,0.2,12.245991910725598,4.254768446621272,"Punt by Bobby (R), K. of 56 yards.",Returned
308340,7,1750,3,10:50,NO,15,14,OCO,NO,OCO,4.0,10.0,NO,65.0,61.0,4.0,0.2,12.245991910725598,4.254768446621272,"Punt by Leg, P. of 61 yards.",Returned
308363,7,1750,3,2:53,NO,15,21,OCO,OCO,NO,4.0,21.0,OCO,76.0,32.0,44.0,0.2,12.245991910725598,4.254768446621272,"Punt by Madlad, B. of 32 yards.",Returned
339649,9,2364,3,11:25,COL,14,7,PHI,COL,PHI,4.0,20.0,COL,90.0,66.0,24.0,0.2,12.245991910725598,4.254768446621272,"Punt by McCormick, M. of 66 yards.",Returned
252614,3,279,4,11:24,PHI,10,52,OCO,OCO,PHI,4.0,22.0,OCO,76.0,47.0,29.0,0.2,12.245991910725598,4.254768446621272,"Punt by Sims, A. of 47 yards. No return.",No return
339719,9,2364,4,3:50,COL,21,7,PHI,COL,PHI,4.0,10.0,COL,80.0,67.0,13.0,0.2,12.245991910725598,4.254768446621272,"Punt by McCormick, M. of 67 yards.",Returned
179251,22,5377,3,12:13,YKW,16,20,BAL,BAL,YKW,4.0,10.0,BAL,60.0,40.0,20.0,0.2,12.245991910725598,4.254768446621272,"Punt by Brand, F. of 59 yards. Touchback.",Touchback
257073,3,300,1,0:54,ARI,14,0,COL,ARI,COL,4.0,10.0,ARI,75.0,39.0,36.0,0.2,12.245991910725598,4.254768446621272,"Punt by Ronaldo, C. of 39 yards.",Returned
73066,15,3403,4,13:59,SJS,12,23,BAL,BAL,SJS,4.0,24.0,BAL,87.0,61.0,26.0,0.2,12.245991910725598,4.254768446621272,"Punt by Frost, A. of 61 yards.",Returned
95756,17,4310,4,6:42,AZ,34,22,SJS,AZ,SJS,4.0,12.0,AZ,71.0,49.0,22.0,0.2,12.245991910725598,4.254768446621272,"Punt by Lawes, S. of 49 yards. No return.",No return
340891,9,2370,2,5:23,OCO,3,10,COL,COL,OCO,4.0,10.0,COL,89.0,44.0,45.0,0.2,12.245991910725598,4.254768446621272,"Punt by McCormick, M. of 44 yards.",Returned
72919,15,3403,1,10:36,SJS,0,2,BAL,BAL,SJS,4.0,33.0,BAL,95.0,55.0,40.0,0.2,12.245991910725598,4.254768446621272,"Punt by Frost, A. of 55 yards.",Returned
72911,15,3403,1,13:36,SJS,0,2,BAL,BAL,SJS,4.0,18.0,BAL,60.0,40.0,20.0,0.2,12.245991910725598,4.254768446621272,"Punt by Frost, A. of 40 yards. No return.",No return
72964,15,3403,2,12:36,SJS,3,9,BAL,BAL,SJS,4.0,10.0,BAL,67.0,65.0,2.0,0.2,12.245991910725598,4.254768446621272,"Punt by Frost, A. of 65 yards. No return.",No return
256696,3,298,3,6:49,BAL,6,17,SJS,SJS,BAL,4.0,10.0,SJS,71.0,37.0,34.0,0.2,12.245991910725598,4.254768446621272,"Punt by Blewitt, I. of 37 yards. No return.",No return
256730,3,298,4,11:18,BAL,14,17,SJS,SJS,BAL,4.0,15.0,SJS,72.0,61.0,11.0,0.2,12.245991910725598,4.254768446621272,"Punt by Blewitt, I. of 61 yards.",Returned
177607,22,5369,2,6:31,OCO,0,3,NO,NO,OCO,4.0,15.0,NO,80.0,35.0,45.0,0.2,12.245991910725598,4.254768446621272,"Punt by Prohaska, H. of 35 yards. No return.",No return
341827,9,2374,3,12:21,OCO,7,23,NO,NO,OCO,4.0,10.0,NO,86.0,51.0,35.0,0.2,12.245991910725598,4.254768446621272,"Punt by Blewitt, I. of 51 yards.",Returned
281423,5,1392,3,12:49,OCO,16,14,BAL,OCO,BAL,4.0,10.0,OCO,60.0,40.0,20.0,0.2,12.245991910725598,4.254768446621272,"Punt by Madlad, B. of 59 yards. Touchback.",Touchback
177716,22,5369,4,9:30,OCO,6,9,NO,NO,OCO,4.0,10.0,NO,62.0,47.0,15.0,0.2,12.245991910725598,4.254768446621272,"Punt by Prohaska, H. of 47 yards.",Returned
257194,3,300,3,0:11,ARI,20,7,COL,ARI,COL,4.0,15.0,ARI,73.0,40.0,33.0,0.2,12.245991910725598,4.254768446621272,"Punt by Ronaldo, C. of 40 yards.",Returned
341992,9,2375,2,5:31,BAL,14,9,NO,BAL,NO,4.0,15.0,BAL,74.0,45.0,29.0,0.2,12.245991910725598,4.254768446621272,"Punt by Turkleton, T. of 45 yards.",Returned
74875,15,3412,3,13:50,NO,6,17,BAL,BAL,NO,4.0,23.0,BAL,71.0,48.0,23.0,0.2,12.245991910725598,4.254768446621272,"Punt by Frost, A. of 48 yards.",Returned
158948,20,5036,2,14:15,BAL,0,3,COL,COL,BAL,4.0,12.0,COL,65.0,47.0,18.0,0.2,12.245991910725598,4.254768446621272,"Punt by Jackson (R), J. of 47 yards.",Returned
257300,3,301,1,0:31,SJS,10,7,OCO,SJS,OCO,4.0,10.0,SJS,89.0,52.0,37.0,0.2,12.245991910725598,4.254768446621272,"Punt by Blewitt, I. of 52 yards.",Returned
341510,9,2373,1,3:11,COL,14,7,BAL,COL,BAL,4.0,10.0,COL,83.0,46.0,37.0,0.2,12.245991910725598,4.254768446621272,"Punt by McCormick, M. of 46 yards. No return.",No return
252779,3,280,3,13:38,ARI,9,17,PHI,PHI,ARI,4.0,15.0,PHI,85.0,57.0,28.0,0.2,12.245991910725598,4.254768446621272,"Punt by Harris, S. of 57 yards.",Returned
74800,15,3412,1,5:29,NO,0,14,BAL,BAL,NO,4.0,11.0,BAL,81.0,44.0,37.0,0.2,12.245991910725598,4.254768446621272,"Punt by Frost, A. of 44 yards. No return.",No return
253201,3,282,3,13:12,YKW,9,10,SJS,SJS,YKW,4.0,16.0,SJS,96.0,40.0,56.0,0.2,12.245991910725598,4.254768446621272,"Punt by Blewitt, I. of 40 yards.",Returned
70894,15,3393,3,12:46,BAL,14,17,AZ,AZ,BAL,4.0,10.0,AZ,68.0,45.0,23.0,0.2,12.245991910725598,4.254768446621272,"Punt by Jackson, D. of 45 yards. No return.",No return
308243,7,1750,1,8:06,NO,3,0,OCO,NO,OCO,4.0,14.0,NO,91.0,56.0,35.0,0.2,12.245991910725598,4.254768446621272,"Punt by Leg, P. of 56 yards. No return.",No return
252034,3,277,1,6:37,COL,0,7,LV,LV,COL,4.0,11.0,LV,87.0,54.0,33.0,0.2,12.245991910725598,4.254768446621272,"Punt by Walsh, B. of 54 yards.",Returned
70260,15,3390,3,12:01,BAL,21,10,COL,BAL,COL,4.0,10.0,BAL,82.0,46.0,36.0,0.2,12.245991910725598,4.254768446621272,"Punt by Frost, A. of 46 yards.",Returned
279751,5,1384,4,9:14,SJS,13,14,COL,COL,SJS,4.0,10.0,COL,68.0,43.0,25.0,0.2,12.245991910725598,4.254768446621272,"Punt by Leg, P. of 43 yards.",Returned
340304,9,2367,3,3:25,OCO,21,3,AZ,OCO,AZ,4.0,10.0,OCO,70.0,39.0,31.0,0.2,12.245991910725598,4.254768446621272,"Punt by Madlad, B. of 39 yards. No return.",No return
252179,3,277,4,6:36,COL,10,14,LV,LV,COL,4.0,13.0,LV,75.0,52.0,23.0,0.2,12.245991910725598,4.254768446621272,"Punt by Walsh, B. of 52 yards. No return.",No return
252117,3,277,3,14:13,COL,10,7,LV,COL,LV,4.0,15.0,COL,80.0,39.0,41.0,0.2,12.245991910725598,4.254768446621272,"Punt by Kicksit, B. of 39 yards. No return.",No return
100508,17,4333,3,0:25,YKW,24,20,BAL,YKW,BAL,4.0,10.0,YKW,79.0,48.0,31.0,0.2,12.245991910725598,4.254768446621272,"Punt by Bobby (R), K. of 48 yards.",Returned
153416,20,5010,4,9:13,YKW,16,31,CHI,CHI,YKW,4.0,10.0,CHI,71.0,52.0,19.0,0.2,12.245991910725598,4.254768446621272,"Punt by Fulture, K. of 52 yards. No return.",No return
70832,15,3393,2,12:14,BAL,14,7,AZ,BAL,AZ,4.0,14.0,BAL,62.0,44.0,18.0,0.2,12.245991910725598,4.254768446621272,"Punt by Frost, A. of 44 yards.",Returned
70843,15,3393,2,8:58,BAL,14,7,AZ,BAL,AZ,4.0,14.0,BAL,84.0,50.0,34.0,0.2,12.245991910725598,4.254768446621272,"Punt by Frost, A. of 50 yards. No return.",No return
154164,20,5014,2,7:02,AUS,27,0,NO,AUS,NO,4.0,13.0,AUS,77.0,61.0,16.0,0.2,12.245991910725598,4.254768446621272,"Punt by Crisco, A. of 61 yards. No return.",No return
340226,9,2367,2,10:53,OCO,7,3,AZ,OCO,AZ,4.0,12.0,OCO,82.0,64.0,18.0,0.2,12.245991910725598,4.254768446621272,"Punt by Madlad, B. of 64 yards. No return.",No return
